p1.2_RF
Counts
SciMode:IT1=100.00ms:NS1=50:IT2=100.00ms:NS2=50:Obj=10X UV:(5/1/2025 12:30:00 PM)
500.26	-1.2600
501.03	-0.1399
501.81	-0.8799
502.58	-0.9199
503.36	-0.5601
504.13	-0.7800
504.90	0.0598
505.68	-0.4001
506.45	-0.0801
507.23	0.8201
508.00	-4.7998
508.78	-0.6001
509.55	-1.5400
510.32	-0.8401
511.10	-1.3198
511.87	-0.6201
512.64	-0.0400
513.42	-1.4800
514.19	-1.3801
514.97	-1.1201
515.74	-1.7800
516.51	-1.7600
517.29	3.2600
518.06	-0.8198
518.83	-1.2600
519.60	-1.3801
520.38	-0.4600
521.15	-0.7400
521.92	-0.5000
522.70	-0.0200
523.47	-1.8000
524.24	-0.4600
525.01	-0.6199
525.79	-0.9001
526.56	-1.0801
527.33	-1.3398
528.10	-0.8201
528.88	-5.1401
529.65	-0.7000
530.42	-0.7800
531.19	-0.9800
531.96	-0.3601
532.74	-1.2200
533.51	0.0801
534.28	-1.2998
535.05	-0.0801
535.82	-0.1599
536.59	-0.7200
537.36	-0.0801
538.14	-1.7800
538.91	-1.6799
539.68	-0.7800
540.45	-0.6599
541.22	-1.0601
541.99	-1.6201
542.76	-0.7200
543.53	-0.5798
544.30	-1.2800
545.07	-2.1802
545.85	-0.4800
546.62	-0.7200
547.39	0.4399
548.16	-0.0400
548.93	-1.5601
549.70	0.1199
550.47	-1.0000
551.24	-0.2200
552.01	-1.2800
552.78	-0.3198
553.55	-0.1001
554.32	-1.3401
555.09	-0.0601
555.86	-0.8201
556.63	-0.5999
557.40	-0.0798
558.17	-1.1201
558.94	-0.5000
559.70	-0.9399
560.47	-1.2000
561.24	2.4199
562.01	-0.9800
562.78	-0.5000
563.55	-0.5999
564.32	-2.0200
565.09	-0.1799
565.86	-0.1199
566.63	0.1399
567.39	0.0601
568.16	-1.5200
568.93	0.4202
569.70	-0.5801
570.47	-0.4600
571.24	-1.0999
572.00	-5.0000
572.77	-0.4399
573.54	-1.5400
574.31	-1.3801
575.08	-0.7400
575.84	-1.6401
576.61	-0.5000
577.38	-1.3398
578.15	-1.8198
578.91	-0.8201
579.68	-1.4600
580.45	-0.4600
581.22	-0.6199
581.98	-0.6201
582.75	-0.9800
583.52	-1.1401
584.29	-0.6401
585.05	-1.0200
585.82	-0.7600
586.59	-0.9202
587.35	-1.0000
588.12	-1.7000
588.89	-0.8799
589.65	-6.0000
590.42	0.1199
591.19	-0.7000
591.95	-1.7000
592.72	-1.1401
593.48	-6.1599
594.25	-0.0400
595.02	-1.8601
595.78	-1.3201
596.55	-0.4602
597.31	-0.4800
598.08	-1.1401
598.84	-1.1599
599.61	-2.6199
600.38	0.4399
601.14	-0.5400
601.91	-1.7600
602.67	-0.5200
603.44	-0.4202
604.20	-0.0801
604.97	-1.1599
605.73	-0.1199
606.50	-1.8201
607.26	-1.0000
608.03	0.2400
608.79	-1.0398
609.56	-1.6602
610.32	-0.3201
611.08	-0.9199
611.85	-0.5601
612.61	-0.8198
613.38	-0.2200
614.14	-2.3799
614.91	-1.0999
615.67	-0.2400
616.43	-1.4199
617.20	-0.7400
617.96	-0.7400
618.73	-0.8398
619.49	-0.5400
620.25	-1.3801
621.02	-1.1802
621.78	0.8999
622.54	-1.1799
623.31	-1.0601
624.07	-0.8799
624.83	-1.7200
625.60	-0.7400
626.36	-1.2800
627.12	-1.3599
627.88	-0.4600
628.65	-1.8401
629.41	-0.0400
630.17	-0.9399
630.93	-2.0400
631.70	-1.2600
632.46	-1.9399
633.22	-1.0601
633.98	-0.4399
634.75	-0.2600
635.51	-1.0000
636.27	-1.0400
637.03	-0.3201
637.79	-1.6802
638.56	-0.8801
639.32	-3.3401
640.08	-0.2200
640.84	0.2600
641.60	-1.7400
642.36	-0.9199
643.13	0.7600
643.89	-1.8999
644.65	0.8398
645.41	-0.5798
646.17	-0.5999
646.93	-0.8601
647.69	-0.8000
648.45	-0.2800
649.21	-0.6799
649.97	-0.0801
650.73	-0.0601
651.50	-0.6199
652.26	0.7600
653.02	0.7000
653.78	-0.4001
654.54	0.9001
655.30	-0.1799
656.06	0.9001
656.82	1.1401
657.58	0.4001
658.34	3.0601
659.10	2.7000
659.86	3.2400
660.62	2.2400
661.37	1.0200
662.13	3.4402
662.89	-3.5400
663.65	3.1201
664.41	3.3401
665.17	2.8000
665.93	4.9602
666.69	3.1001
667.45	4.8198
668.21	6.0801
668.97	6.5601
669.72	-0.8999
670.48	7.7400
671.24	7.1399
672.00	9.5601
672.76	6.3000
673.52	8.0000
674.28	7.1201
675.03	7.5200
675.79	7.7002
676.55	8.3999
677.31	8.4399
678.07	6.8401
678.82	8.5801
679.58	8.2600
680.34	7.1599
681.10	8.2800
681.85	7.9399
682.61	7.8401
683.37	8.5200
684.13	6.8401
684.88	7.5200
685.64	8.2000
686.40	8.1399
687.15	10.1199
687.91	9.8601
688.67	12.5601
689.42	14.3000
690.18	18.7400
690.94	31.7400
691.69	78.8398
692.45	165.0200
693.21	257.7600
693.96	305.0000
694.72	251.5801
695.48	139.9602
696.23	81.8799
696.99	66.7800
697.74	64.1001
698.50	64.7800
699.25	64.7400
700.01	64.3000
700.77	69.5601
701.52	70.9001
