p1.1_RF
Counts
SciMode:IT1=100.00ms:NS1=50:IT2=100.00ms:NS2=50:Obj=10X UV:(5/1/2025 12:27:28 PM)
500.26	-1.5200
501.03	-0.2000
501.81	-0.1799
502.58	-0.5200
503.36	-1.2200
504.13	-1.0601
504.90	-0.8398
505.68	-1.9800
506.45	-0.7598
507.23	-1.5798
508.00	-3.8799
508.78	-1.0601
509.55	1.4800
510.32	-1.0000
511.10	-2.0200
511.87	-1.6602
512.64	-1.1201
513.42	-1.0801
514.19	-0.9399
514.97	-2.0398
515.74	-0.8398
516.51	-0.8000
517.29	-5.9800
518.06	-1.0000
518.83	-0.7202
519.60	-0.4800
520.38	-1.0000
521.15	-1.3999
521.92	-2.1199
522.70	-0.9199
523.47	-0.1599
524.24	-2.4800
525.01	-1.2800
525.79	0.2600
526.56	-1.3201
527.33	-0.8601
528.10	-1.0798
528.88	-0.9602
529.65	-0.9800
530.42	-0.5000
531.19	-1.0598
531.96	-1.8398
532.74	-1.0200
533.51	-0.3000
534.28	-0.9199
535.05	-0.2600
535.82	-0.8000
536.59	-1.2600
537.36	-0.2400
538.14	-1.3799
538.91	-0.0400
539.68	-1.0000
540.45	-2.1399
541.22	-1.6399
541.99	-0.8999
542.76	-0.7998
543.53	-2.3398
544.30	-2.0000
545.07	-0.5601
545.85	-1.3000
546.62	-0.9800
547.39	-2.0598
548.16	-2.3799
548.93	-1.3601
549.70	-2.4199
550.47	-1.5400
551.24	-0.8599
552.01	-1.8799
552.78	-0.9199
553.55	-1.3599
554.32	-0.9199
555.09	-0.5000
555.86	-0.9399
556.63	-1.0200
557.40	-1.1799
558.17	-1.6802
558.94	-0.8601
559.70	-1.6602
560.47	-0.4600
561.24	-3.1199
562.01	-0.1599
562.78	-3.3599
563.55	-1.2400
564.32	-0.1802
565.09	-0.7200
565.86	-1.1001
566.63	-0.6599
567.39	-1.0601
568.16	-0.6401
568.93	-1.2200
569.70	-0.9602
570.47	-0.4600
571.24	-1.2002
572.00	-4.0801
572.77	-1.4199
573.54	-0.5200
574.31	0.1001
575.08	-1.0601
575.84	-1.2600
576.61	-0.7002
577.38	-1.8799
578.15	-1.9800
578.91	-0.7400
579.68	-0.7400
580.45	-0.8601
581.22	-1.5601
581.98	-0.7600
582.75	-1.5601
583.52	-1.7800
584.29	-1.5400
585.05	-0.3601
585.82	-1.1201
586.59	-0.2600
587.35	-1.4800
588.12	-1.1399
588.89	-1.1199
589.65	0.1001
590.42	-1.0000
591.19	-1.2400
591.95	-0.0999
592.72	-1.6802
593.48	-6.9202
594.25	-1.7998
595.02	-1.4600
595.78	-1.1001
596.55	-1.6201
597.31	-1.2800
598.08	-1.5000
598.84	-1.4800
599.61	-1.0400
600.38	-2.3999
601.14	-3.6799
601.91	-1.8000
602.67	-0.1602
603.44	-0.9001
604.20	-1.4800
604.97	-1.6602
605.73	-0.9800
606.50	-1.0400
607.26	-2.2400
608.03	-2.8401
608.79	-1.2202
609.56	-1.5000
610.32	-2.3401
611.08	-1.3401
611.85	-1.5801
612.61	-0.7600
613.38	-1.7800
614.14	-1.3601
614.91	-0.3999
615.67	-1.7400
616.43	-0.2400
617.20	-1.3201
617.96	-1.5601
618.73	-1.5000
619.49	-1.1199
620.25	-0.5400
621.02	-1.3401
621.78	-1.4399
622.54	0.0200
623.31	-1.4001
624.07	-1.0400
624.83	-0.8601
625.60	-1.8999
626.36	-1.1401
627.12	-1.5601
627.88	-1.3000
628.65	-0.5000
629.41	-1.7200
630.17	-0.2600
630.93	-1.6799
631.70	-0.7600
632.46	-0.7400
633.22	-0.8401
633.98	-0.9800
634.75	-1.2400
635.51	-1.5200
636.27	-1.1599
637.03	-1.4001
637.79	0.4202
638.56	-1.4800
639.32	-1.1401
640.08	-0.4001
640.84	-1.7600
641.60	-0.1201
642.36	-1.4202
643.13	-1.0801
643.89	-0.9800
644.65	-1.1599
645.41	-0.3398
646.17	-0.7798
646.93	-0.9199
647.69	0.3999
648.45	-0.9399
649.21	-0.5999
649.97	-0.3401
650.73	-0.8801
651.50	0.2800
652.26	0.0601
653.02	-0.0801
653.78	0.6401
654.54	0.7000
655.30	-0.1401
656.06	0.8799
656.82	0.4399
657.58	1.7800
658.34	1.2000
659.10	2.7400
659.86	3.8000
660.62	6.0601
661.37	2.0000
662.13	2.4600
662.89	2.4800
663.65	3.0200
664.41	1.7800
665.17	3.4402
665.93	3.8801
666.69	3.3000
667.45	5.1001
668.21	5.9202
668.97	7.2200
669.72	6.5000
670.48	8.1001
671.24	6.8000
672.00	6.9399
672.76	8.1799
673.52	7.2200
674.28	8.1401
675.03	9.1199
675.79	7.9600
676.55	9.3201
677.31	8.1399
678.07	9.3201
678.82	7.9001
679.58	8.2400
680.34	8.4399
681.10	7.8201
681.85	8.3401
682.61	8.1799
683.37	6.8999
684.13	8.2600
684.88	8.1201
685.64	7.4600
686.40	9.2800
687.15	8.5801
687.91	9.8401
688.67	11.4199
689.42	13.3599
690.18	19.7998
690.94	34.6799
691.69	86.7002
692.45	178.5400
693.21	280.4800
693.96	316.5200
694.72	255.0801
695.48	139.5601
696.23	84.0200
696.99	67.6602
697.74	67.7800
698.50	67.2000
699.25	67.1001
700.01	69.1001
700.77	70.7600
701.52	71.9600
702.28	61.6001
703.03	53.1001
703.79	55.6802
704.54	59.7000
705.30	55.5200
706.05	49.2202
706.81	45.0398
707.56	40.3801
708.32	37.5400
709.07	33.7400
709.83	31.1001
710.58	30.3000
711.34	31.1799
712.09	32.8000
712.84	35.1201
713.60	35.2000
714.35	36.5801
715.11	36.5000
715.86	37.8999
716.61	38.4001
717.37	35.5000
718.12	35.4800
718.88	33.8000
719.63	33.5000
720.38	29.5400
721.14	29.3000
721.89	25.8201
722.64	25.8599
723.40	24.3198
724.15	22.9800
724.90	22.5000
725.66	22.1199
726.41	23.6802
727.16	23.5000
727.91	24.0400
728.67	23.4600
729.42	24.6199
730.17	23.5801
730.92	23.7400
731.68	23.5000
732.43	22.8401
733.18	21.5798
733.93	21.4199
734.69	21.1802
735.44	19.4399
736.19	25.6399
736.94	20.5000
737.69	20.1599
738.44	21.1399
739.20	21.7998
739.95	17.4399
740.70	23.0601
741.45	25.5999
742.20	25.6399
742.95	27.8201
743.70	29.9202
744.46	32.4402
745.21	31.3801
745.96	29.6599
746.71	29.9399
747.46	28.0801
748.21	26.4399
748.96	27.9001
749.71	28.8801
750.46	31.3599
751.21	33.4600
751.96	35.8801
752.71	36.4800
753.46	36.6799
754.21	37.9399
754.96	37.3198
755.71	40.5000
756.46	38.2998
757.21	39.8401
757.96	41.7000
758.71	41.5400
759.46	44.2400
760.21	44.1799
760.96	45.4402
761.71	45.7200
762.46	45.1602
763.21	43.9202
763.95	45.0798
764.70	51.0601
765.45	46.9602
766.20	47.5999
766.95	47.7200
767.70	46.6401
768.45	47.0000
769.20	47.3201
769.94	51.9800
770.69	56.1201
771.44	59.7400
772.19	59.4800
772.94	59.3398
773.68	59.9600
774.43	60.1001
775.18	57.5601
775.93	57.3999
776.68	52.8601
777.42	51.2000
778.17	48.4199
778.92	46.2800
779.66	43.4600
780.41	40.6799
781.16	38.4399
781.91	36.2200
782.65	37.4600
783.40	37.0601
784.15	36.0398
784.89	35.8000
785.64	36.0999
786.39	35.8599
787.13	37.5200
787.88	37.7000
788.63	37.8601
789.37	37.9600
790.12	37.6599
790.86	38.2800
791.61	36.9800
792.36	36.8599
793.10	36.6602
793.85	34.7200
794.59	34.6799
795.34	31.9199
796.09	31.7400
796.83	28.3000
797.58	27.3801
798.32	26.5200
799.07	23.8401
799.81	23.8201
