p1.5_RF
Counts
SciMode:IT1=100.00ms:NS1=50:IT2=100.00ms:NS2=50:Obj=10X UV:(5/1/2025 12:37:06 PM)
713.60	25.6201
714.35	26.9001
715.11	26.8801
715.86	26.5200
716.61	27.4199
717.37	28.8999
718.12	26.8401
718.88	27.2998
719.63	25.4800
720.38	23.6599
721.14	22.2400
721.89	20.8801
722.64	18.2000
723.40	18.0000
724.15	16.8000
724.90	16.1802
725.66	16.2000
726.41	15.7998
727.16	16.4001
727.91	23.5200
728.67	17.4800
729.42	16.9399
730.17	17.6401
730.92	16.8201
731.68	17.1001
732.43	17.3401
733.18	17.2000
733.93	15.4199
734.69	17.1599
735.44	15.2200
736.19	12.3401
736.94	14.3799
737.69	14.8999
738.44	15.1399
739.20	14.6799
739.95	15.2002
740.70	17.2400
741.45	16.6799
742.20	20.2800
742.95	20.3398
743.70	22.0000
744.46	23.4202
745.21	23.8201
745.96	22.1399
746.71	23.9202
747.46	23.8999
748.21	21.0200
748.96	20.6199
749.71	20.5200
750.46	22.1599
751.21	23.1602
751.96	25.0398
752.71	26.3398
753.46	27.5400
754.21	28.8201
754.96	29.5801
755.71	31.1401
756.46	29.1799
757.21	31.6201
757.96	31.4600
758.71	31.9600
759.46	33.8401
760.21	33.9399
760.96	34.7000
761.71	36.4600
762.46	37.0200
763.21	35.2002
763.95	35.0000
764.70	31.3398
765.45	35.8201
766.20	36.3799
766.95	36.8000
767.70	39.4800
768.45	38.2400
769.20	37.3999
769.94	38.3201
770.69	38.6401
771.44	42.0000
772.19	44.5400
772.94	47.0801
773.68	48.2400
774.43	49.8201
775.18	48.8999
775.93	46.9602
776.68	46.8799
777.42	45.8198
778.17	42.5400
778.92	38.9800
779.66	37.9600
780.41	35.6001
781.16	34.2200
781.91	37.4199
782.65	31.1401
783.40	30.2600
784.15	29.6201
784.89	29.1001
785.64	28.7200
786.39	27.8601
787.13	28.6399
787.88	29.6799
788.63	29.2000
789.37	29.0601
790.12	30.1201
790.86	30.8398
791.61	30.4600
792.36	30.2200
793.10	30.4202
793.85	29.5801
794.59	28.2400
795.34	26.4402
796.09	26.0200
796.83	24.5601
797.58	23.1599
798.32	22.5400
799.07	21.5398
799.81	19.9399
